label,policy,sharpe,max_dd,final_equity,cagr,positive_days,n_days,n_active_days
vol_scale_tv12,full_pressure_nonneg_r10_k10_m1,1.6628831180075718,-0.1281523567979701,1.8143920709281625,0.25937187280551544,248,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k10_m1,1.273271219281781,-0.21110256515570047,1.7484316192354943,0.24144793487264615,185,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k10_m1,1.8321903244530329,-0.12369190492029469,1.9850618593985747,0.30396931666489935,136,651,224
regime_gate_lb15_m55,full_pressure_nonneg_r10_k10_m1,1.2422505512610378,-0.20263635716894202,1.5857290254560128,0.195385519358396,122,651,211
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k10_m1,1.8030970583899282,-0.11994585064948304,1.808110991551626,0.2576824512484859,219,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k10_m1,2.296102993653431,-0.06414811912789631,1.720676294838352,0.23378188822838264,219,651,349
baseline,full_pressure_nonneg_r10_k10_m3,1.2346333066570165,-0.25465294400471605,1.9689231384160724,0.2998552869422795,248,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k10_m3,2.212662588227785,-0.13081020323397252,2.671849423916341,0.4629097699433684,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k10_m3,1.9164907585734652,-0.12908792500291255,2.4518833986776167,0.41505760977928086,219,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k10_m3,1.6576274513658784,-0.1499094768337249,2.3008508670870715,0.3806571916451549,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k10_m3,1.520815251564082,-0.1499094768337249,2.1738766973086445,0.35064913478667625,239,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k10_m3,1.836842507610005,-0.0764842013588577,1.5498040524597558,0.18482860978544302,248,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k10_m3,1.7340975783090926,-0.1077742365043326,1.7161839599019424,0.2325339912977471,248,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k10_m3,1.6628831180075718,-0.1281523567979701,1.8143920709281625,0.25937187280551544,248,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k10_m3,1.273271219281781,-0.21110256515570047,1.7484316192354943,0.24144793487264615,185,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k10_m3,1.8321903244530329,-0.12369190492029469,1.9850618593985747,0.30396931666489935,136,651,224
regime_gate_lb15_m55,full_pressure_nonneg_r10_k10_m3,1.2422505512610378,-0.20263635716894202,1.5857290254560128,0.195385519358396,122,651,211
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k10_m3,1.8030970583899282,-0.11994585064948304,1.808110991551626,0.2576824512484859,219,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k10_m3,2.296102993653431,-0.06414811912789631,1.720676294838352,0.23378188822838264,219,651,349
baseline,full_pressure_nonneg_r10_k10_m5,1.2346333066570165,-0.25465294400471605,1.9689231384160724,0.2998552869422795,248,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k10_m5,2.212662588227785,-0.13081020323397252,2.671849423916341,0.4629097699433684,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k10_m5,1.9164907585734652,-0.12908792500291255,2.4518833986776167,0.41505760977928086,219,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k10_m5,1.6576274513658784,-0.1499094768337249,2.3008508670870715,0.3806571916451549,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k10_m5,1.520815251564082,-0.1499094768337249,2.1738766973086445,0.35064913478667625,239,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k10_m5,1.836842507610005,-0.0764842013588577,1.5498040524597558,0.18482860978544302,248,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k10_m5,1.7340975783090926,-0.1077742365043326,1.7161839599019424,0.2325339912977471,248,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k10_m5,1.6628831180075718,-0.1281523567979701,1.8143920709281625,0.25937187280551544,248,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k10_m5,1.273271219281781,-0.21110256515570047,1.7484316192354943,0.24144793487264615,185,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k10_m5,1.8321903244530329,-0.12369190492029469,1.9850618593985747,0.30396931666489935,136,651,224
regime_gate_lb15_m55,full_pressure_nonneg_r10_k10_m5,1.2422505512610378,-0.20263635716894202,1.5857290254560128,0.195385519358396,122,651,211
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k10_m5,1.8030970583899282,-0.11994585064948304,1.808110991551626,0.2576824512484859,219,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k10_m5,2.296102993653431,-0.06414811912789631,1.720676294838352,0.23378188822838264,219,651,349
baseline,full_pressure_nonneg_r10_k10_m6,1.2346333066570165,-0.25465294400471605,1.9689231384160724,0.2998552869422795,248,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k10_m6,2.212662588227785,-0.13081020323397252,2.671849423916341,0.4629097699433684,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k10_m6,1.9164907585734652,-0.12908792500291255,2.4518833986776167,0.41505760977928086,219,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k10_m6,1.6576274513658784,-0.1499094768337249,2.3008508670870715,0.3806571916451549,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k10_m6,1.520815251564082,-0.1499094768337249,2.1738766973086445,0.35064913478667625,239,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k10_m6,1.836842507610005,-0.0764842013588577,1.5498040524597558,0.18482860978544302,248,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k10_m6,1.7340975783090926,-0.1077742365043326,1.7161839599019424,0.2325339912977471,248,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k10_m6,1.6628831180075718,-0.1281523567979701,1.8143920709281625,0.25937187280551544,248,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k10_m6,1.273271219281781,-0.21110256515570047,1.7484316192354943,0.24144793487264615,185,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k10_m6,1.8321903244530329,-0.12369190492029469,1.9850618593985747,0.30396931666489935,136,651,224
regime_gate_lb15_m55,full_pressure_nonneg_r10_k10_m6,1.2422505512610378,-0.20263635716894202,1.5857290254560128,0.195385519358396,122,651,211
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k10_m6,1.8030970583899282,-0.11994585064948304,1.808110991551626,0.2576824512484859,219,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k10_m6,2.296102993653431,-0.06414811912789631,1.720676294838352,0.23378188822838264,219,651,349
baseline,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.3107474727056085,-0.24553235016080466,2.082184883662859,0.3283049448435984,249,651,408
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r10_k8_m3,2.539521469073296,-0.07191613917203421,3.128067082538282,0.5549619433335653,221,651,349
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.979545507655839,-0.13778342930117504,2.570017888032918,0.4410696104852787,221,651,349
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.722142852084049,-0.1535503744072816,2.4259963222157017,0.4092554754941924,234,651,378
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.5221916375180642,-0.1535503744072816,2.1746583928843366,0.3508371171013518,232,651,379
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.8738377994415547,-0.07415702158142612,1.5683822847287352,0.19030651568339096,249,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.7712017342629907,-0.10455028744768347,1.7322878943225448,0.23699817678666046,249,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.7004738488150584,-0.1243624438343619,1.8339317652807847,0.2646046564652451,249,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.1006646900051742,-0.24037739675490766,1.6888624420201148,0.22490106070071403,188,651,311
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.5597010428210962,-0.17256388218271135,1.8898242072998641,0.2793867105602581,152,651,247
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k8_m3,0.8480087197532202,-0.2268368297956136,1.4023796659331362,0.1398591828765472,127,651,214
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k8_m3,1.7851976752184222,-0.1164604466669944,1.7789416094000046,0.24978924926966473,221,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k8_m3,2.4071663141516715,-0.04320069119600767,1.8593956343271958,0.27137292211768105,221,651,349
baseline,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.3443208609322077,-0.24553235016080477,2.1282792401210036,0.33961134329286313,248,651,408
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r10_k8_m1,2.5794167263598897,-0.07191613917203421,3.19731465044583,0.5681976234181885,220,651,349
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r10_k8_m1,2.018407259662192,-0.13778342930117504,2.6269116449534904,0.45333585045714964,220,651,349
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.758636768452738,-0.1535503744072816,2.4797018025117894,0.4212509167402705,233,651,378
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.5590660144410928,-0.1535503744072816,2.2227998811464045,0.36233530714069007,231,651,379
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.8844198945009467,-0.07415702158142601,1.5754678803117355,0.19238526713678383,248,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.7813461494529137,-0.1045502874476838,1.7421137570170933,0.23970952914204346,248,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.7140587668964045,-0.12436244383436201,1.848323016072318,0.26843685893679714,248,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.0997984009633177,-0.24037739675490766,1.688284299002019,0.224738727580291,186,651,308
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.5700008563631453,-0.17973021084255292,1.899236390054503,0.2818495083013606,151,651,245
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k8_m1,0.8625793277952511,-0.22976925500548884,1.4117202637915751,0.14279207191422016,126,651,213
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k8_m1,1.79823881114803,-0.1164604466669944,1.7908350161610727,0.2530170996596197,220,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k8_m1,2.461008451982384,-0.04320069119600767,1.8052806448584393,0.2569199973962968,220,651,349
baseline,full_pressure_nonneg_r10_k8_m1,1.3073173506272364,-0.24553235016080488,2.078423707781171,0.32737563129050673,249,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k8_m1,2.2763240485205265,-0.13269327386168506,2.807110114457207,0.4911446913664643,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k8_m1,1.9808913227660596,-0.13384722408621308,2.5748596202838643,0.4421199231053483,221,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k8_m1,1.717965298386379,-0.1497319835867874,2.421614099038608,0.40826952703542196,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k8_m1,1.5246397184381972,-0.1497319835867874,2.179444167802397,0.3519870992980947,232,651,379
vol_scale_tv7,full_pressure_nonneg_r10_k8_m1,1.8158298782992575,-0.0741570215814259,1.5502947965916107,0.18497382471545998,249,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k8_m1,1.729500239742843,-0.10455028744768347,1.7197222501976521,0.23351703743866015,249,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k8_m1,1.6647075006334424,-0.1243624438343619,1.8193646258214031,0.2607068001298347,249,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k8_m1,1.0819543797577447,-0.2371963202204045,1.6727315154172833,0.22035891056296908,188,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k8_m1,1.5478715895953572,-0.16909397583706764,1.8811422205410784,0.277108301979609,152,651,247
regime_gate_lb15_m55,full_pressure_nonneg_r10_k8_m1,0.8319503569796272,-0.22346203821373045,1.392725036052108,0.13681507900818568,127,651,214
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k8_m1,1.787542469088794,-0.11511844991813358,1.7867922228927875,0.2519213705048622,221,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k8_m1,2.297382641741099,-0.059283803813103164,1.7027466495635675,0.22878933310919103,219,651,349
baseline,full_pressure_nonneg_r10_k8_m3,1.3073173506272364,-0.24553235016080488,2.078423707781171,0.32737563129050673,249,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k8_m3,2.2763240485205265,-0.13269327386168506,2.807110114457207,0.4911446913664643,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k8_m3,1.9808913227660596,-0.13384722408621308,2.5748596202838643,0.4421199231053483,221,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k8_m3,1.717965298386379,-0.1497319835867874,2.421614099038608,0.40826952703542196,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k8_m3,1.5246397184381972,-0.1497319835867874,2.179444167802397,0.3519870992980947,232,651,379
vol_scale_tv7,full_pressure_nonneg_r10_k8_m3,1.8158298782992575,-0.0741570215814259,1.5502947965916107,0.18497382471545998,249,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k8_m3,1.729500239742843,-0.10455028744768347,1.7197222501976521,0.23351703743866015,249,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k8_m3,1.6647075006334424,-0.1243624438343619,1.8193646258214031,0.2607068001298347,249,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k8_m3,1.0819543797577447,-0.2371963202204045,1.6727315154172833,0.22035891056296908,188,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k8_m3,1.5478715895953572,-0.16909397583706764,1.8811422205410784,0.277108301979609,152,651,247
regime_gate_lb15_m55,full_pressure_nonneg_r10_k8_m3,0.8319503569796272,-0.22346203821373045,1.392725036052108,0.13681507900818568,127,651,214
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k8_m3,1.787542469088794,-0.11511844991813358,1.7867922228927875,0.2519213705048622,221,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k8_m3,2.297382641741099,-0.059283803813103164,1.7027466495635675,0.22878933310919103,219,651,349
baseline,full_pressure_nonneg_r10_k8_m5,1.3073173506272364,-0.24553235016080488,2.078423707781171,0.32737563129050673,249,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k8_m5,2.2763240485205265,-0.13269327386168506,2.807110114457207,0.4911446913664643,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k8_m5,1.9808913227660596,-0.13384722408621308,2.5748596202838643,0.4421199231053483,221,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k8_m5,1.717965298386379,-0.1497319835867874,2.421614099038608,0.40826952703542196,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k8_m5,1.5246397184381972,-0.1497319835867874,2.179444167802397,0.3519870992980947,232,651,379
vol_scale_tv7,full_pressure_nonneg_r10_k8_m5,1.8158298782992575,-0.0741570215814259,1.5502947965916107,0.18497382471545998,249,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k8_m5,1.729500239742843,-0.10455028744768347,1.7197222501976521,0.23351703743866015,249,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k8_m5,1.6647075006334424,-0.1243624438343619,1.8193646258214031,0.2607068001298347,249,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k8_m5,1.0819543797577447,-0.2371963202204045,1.6727315154172833,0.22035891056296908,188,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k8_m5,1.5478715895953572,-0.16909397583706764,1.8811422205410784,0.277108301979609,152,651,247
regime_gate_lb15_m55,full_pressure_nonneg_r10_k8_m5,0.8319503569796272,-0.22346203821373045,1.392725036052108,0.13681507900818568,127,651,214
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k8_m5,1.787542469088794,-0.11511844991813358,1.7867922228927875,0.2519213705048622,221,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k8_m5,2.297382641741099,-0.059283803813103164,1.7027466495635675,0.22878933310919103,219,651,349
baseline,full_pressure_nonneg_r10_k8_m6,1.3073173506272364,-0.24553235016080488,2.078423707781171,0.32737563129050673,249,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k8_m6,2.2763240485205265,-0.13269327386168506,2.807110114457207,0.4911446913664643,219,651,349
dd_stop_t10_p10,full_pressure_nonneg_r10_k8_m6,1.9808913227660596,-0.13384722408621308,2.5748596202838643,0.4421199231053483,221,651,349
dd_stop_t12_p15,full_pressure_nonneg_r10_k8_m6,1.717965298386379,-0.1497319835867874,2.421614099038608,0.40826952703542196,234,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k8_m6,1.5246397184381972,-0.1497319835867874,2.179444167802397,0.3519870992980947,232,651,379
vol_scale_tv7,full_pressure_nonneg_r10_k8_m6,1.8158298782992575,-0.0741570215814259,1.5502947965916107,0.18497382471545998,249,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k8_m6,1.729500239742843,-0.10455028744768347,1.7197222501976521,0.23351703743866015,249,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k8_m6,1.6647075006334424,-0.1243624438343619,1.8193646258214031,0.2607068001298347,249,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k8_m6,1.0819543797577447,-0.2371963202204045,1.6727315154172833,0.22035891056296908,188,651,311
regime_gate_lb10_m55,full_pressure_nonneg_r10_k8_m6,1.5478715895953572,-0.16909397583706764,1.8811422205410784,0.277108301979609,152,651,247
regime_gate_lb15_m55,full_pressure_nonneg_r10_k8_m6,0.8319503569796272,-0.22346203821373045,1.392725036052108,0.13681507900818568,127,651,214
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k8_m6,1.787542469088794,-0.11511844991813358,1.7867922228927875,0.2519213705048622,221,651,349
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k8_m6,2.297382641741099,-0.059283803813103164,1.7027466495635675,0.22878933310919103,219,651,349
baseline,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.3172286610595123,-0.25465294400471594,2.1128499101727174,0.335843573266539,263,651,427
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r20_k10_m5,2.081228532093628,-0.1641923123318919,2.478723820358696,0.4210339094720217,215,651,343
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.8258772313854854,-0.11246666384550807,2.3563405847598404,0.39345245032499143,227,651,360
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.6384374406327706,-0.11929221339099816,2.223681639181362,0.3625444773534334,231,651,373
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.4116448755253008,-0.15302179983799247,2.042852642808044,0.31853528921009944,240,651,390
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.8638610943728366,-0.0764842013588578,1.6149203562674488,0.20385622503933276,263,651,427
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.8526888216677206,-0.10777423650433249,1.8210029216819277,0.26114612564997364,263,651,427
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.8209554514083761,-0.1281523567979702,1.9542362928051729,0.2960933635559202,263,651,427
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.192084713479249,-0.1944453117114493,1.764807902406921,0.24593613956506433,202,651,330
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r20_k10_m5,1.0934184187391014,-0.18644468946473647,1.596673844413383,0.19857258477910622,160,651,257
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r20_k10_m5,0.96916565846442,-0.19903864282219086,1.500429693745543,0.17007179271913175,142,651,234
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r20_k10_m5,2.1309517136652105,-0.06423433513224264,2.002700435283606,0.30844230558574215,227,651,360
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r20_k10_m5,2.2901588261181827,-0.07017826231291224,1.7860329713815004,0.2517154190902873,215,651,343
baseline,full_pressure_nonneg_r20_k10_m1,1.3115823190001739,-0.2546529440047163,2.097798987834344,0.3321519251114937,263,651,427
dd_stop_t8_p5,full_pressure_nonneg_r20_k10_m1,2.1056705550821886,-0.15485238914541855,2.4950802434530135,0.4246564077063648,215,651,343
dd_stop_t10_p10,full_pressure_nonneg_r20_k10_m1,1.8314775794844602,-0.11493457565613796,2.3527279040134856,0.39262506579238043,227,651,360
dd_stop_t12_p15,full_pressure_nonneg_r20_k10_m1,1.6368619313972808,-0.11929221339099827,2.207576262885069,0.3587159202519521,231,651,373
dd_stop_t15_p10,full_pressure_nonneg_r20_k10_m1,1.4075583374697132,-0.15112722490884312,2.028232751821067,0.3148745102318744,240,651,390
vol_scale_tv7,full_pressure_nonneg_r20_k10_m1,1.7664749476064174,-0.0764842013588577,1.5774783769952339,0.19297405683718427,263,651,427
vol_scale_tv10,full_pressure_nonneg_r20_k10_m1,1.7796335558984195,-0.10777423650433249,1.7850655126391388,0.25145291248057,263,651,427
vol_scale_tv12,full_pressure_nonneg_r20_k10_m1,1.7549486984807317,-0.12815235679797,1.9147289444910982,0.2858870622556213,263,651,427
